FECHA,TEMPERATURA,HUMEDAD
2019-01-28 16:00:00,14.5,39.0
2019-01-28 17:00:00,13.4,42.0
2019-01-28 18:00:00,11.8,48.0
2019-01-28 19:00:00,10.6,56.0
2019-01-28 20:00:00,10.4,55.0
2019-01-28 21:00:00,10.0,54.0
2019-01-28 22:00:00,9.3,52.0
2019-01-28 23:00:00,8.7,53.0
2019-01-29 00:00:00,7.8,58.0
2019-01-29 01:00:00,7.1,62.0
2019-01-29 02:00:00,6.5,65.0
2019-01-29 03:00:00,6.2,66.0
2019-01-29 04:00:00,6.2,63.0
2019-01-29 05:00:00,6.0,62.0
2019-01-29 06:00:00,6.1,63.0
2019-01-29 07:00:00,5.8,65.0
2019-01-29 08:00:00,5.4,70.0
2019-01-29 09:00:00,6.9,69.0
2019-01-29 10:00:00,7.5,67.0
2019-01-29 11:00:00,8.2,68.0
2019-01-29 12:00:00,8.5,68.0
2019-01-29 13:00:00,9.2,65.0
2019-01-29 14:00:00,10.0,61.0
2019-01-29 15:00:00,9.8,66.0
2019-01-29 16:00:00,10.0,68.0
2019-01-29 17:00:00,9.9,69.0
2019-01-29 18:00:00,9.7,71.0
2019-01-29 19:00:00,9.6,71.0
2019-01-29 20:00:00,10.4,57.0
2019-01-29 21:00:00,9.4,54.0
2019-01-29 22:00:00,8.5,53.0
2019-01-29 23:00:00,7.8,55.0
2019-01-30 00:00:00,7.2,57.0
2019-01-30 01:00:00,6.9,55.0
2019-01-30 02:00:00,6.5,57.0
2019-01-30 03:00:00,6.3,59.0
2019-01-30 04:00:00,5.9,61.0
2019-01-30 05:00:00,5.6,63.0
2019-01-30 06:00:00,5.3,64.0
2019-01-30 07:00:00,5.1,63.0
2019-01-30 08:00:00,4.8,63.0
2019-01-30 09:00:00,5.4,59.0
2019-01-30 10:00:00,7.0,52.0
2019-01-30 11:00:00,8.2,47.0
2019-01-30 12:00:00,8.9,43.0
2019-01-30 13:00:00,10.2,39.0
2019-01-30 14:00:00,11.5,32.0
2019-01-30 15:00:00,10.4,39.0
2019-01-30 16:00:00,9.3,42.0
2019-01-30 17:00:00,8.9,48.0
2019-01-30 18:00:00,7.4,62.0
2019-01-30 19:00:00,6.6,77.0
2019-01-30 20:00:00,6.1,92.0
2019-01-30 21:00:00,6.1,97.0
2019-01-30 22:00:00,6.1,99.0
2019-01-30 23:00:00,6.4,99.0
2019-01-31 00:00:00,6.6,100.0
2019-01-31 01:00:00,6.9,100.0
2019-01-31 02:00:00,7.6,99.0
2019-01-31 03:00:00,8.1,98.0
2019-01-31 04:00:00,8.4,98.0
2019-01-31 05:00:00,9.2,96.0
2019-01-31 06:00:00,9.6,95.0
2019-01-31 07:00:00,9.5,94.0
2019-01-31 08:00:00,9.4,93.0
2019-01-31 09:00:00,9.3,91.0
2019-01-31 10:00:00,9.7,89.0
2019-01-31 11:00:00,10.4,86.0
2019-01-31 12:00:00,11.2,80.0
2019-01-31 13:00:00,11.7,79.0
2019-01-31 14:00:00,12.0,78.0
2019-01-31 15:00:00,11.9,80.0
2019-01-31 16:00:00,11.5,82.0
2019-01-31 17:00:00,11.4,82.0
2019-01-31 18:00:00,11.0,81.0
2019-01-31 19:00:00,10.7,84.0
2019-01-31 20:00:00,10.3,85.0
2019-01-31 21:00:00,10.0,84.0
2019-01-31 22:00:00,9.2,96.0
2019-01-31 23:00:00,9.0,99.0
2019-02-01 00:00:00,9.0,100.0
2019-02-01 01:00:00,9.1,100.0
2019-02-01 02:00:00,9.3,98.0
2019-02-01 03:00:00,8.6,97.0
2019-02-01 04:00:00,7.5,96.0
2019-02-01 05:00:00,6.9,92.0
2019-02-01 06:00:00,6.5,92.0
2019-02-01 07:00:00,6.2,93.0
2019-02-01 08:00:00,5.9,91.0
2019-02-01 09:00:00,6.1,89.0
2019-02-01 10:00:00,6.8,84.0
2019-02-01 11:00:00,7.4,76.0
2019-02-01 12:00:00,8.0,70.0
2019-02-01 13:00:00,8.2,68.0
2019-02-01 14:00:00,8.5,68.0
2019-02-01 15:00:00,8.1,71.0
2019-02-01 16:00:00,6.0,86.0
2019-02-01 17:00:00,5.3,89.0
2019-02-01 18:00:00,4.6,82.0
2019-02-01 19:00:00,4.5,82.0
2019-02-01 20:00:00,4.8,73.0
2019-02-01 21:00:00,5.0,70.0
2019-02-01 22:00:00,5.2,67.0
2019-02-01 23:00:00,5.1,64.0
2019-02-02 00:00:00,5.0,62.0
2019-02-02 01:00:00,5.0,61.0
2019-02-02 02:00:00,4.9,60.0
2019-02-02 03:00:00,5.0,58.0
2019-02-02 04:00:00,4.8,60.0
2019-02-02 05:00:00,4.5,60.0
2019-02-02 06:00:00,4.1,60.0
2019-02-02 07:00:00,3.6,60.0
2019-02-02 08:00:00,3.6,58.0
2019-02-02 09:00:00,3.9,56.0
2019-02-02 10:00:00,6.1,49.0
2019-02-02 11:00:00,7.0,47.0
2019-02-02 12:00:00,7.6,46.0
2019-02-02 13:00:00,8.4,42.0
2019-02-02 14:00:00,8.5,39.0
2019-02-02 15:00:00,8.0,40.0
2019-02-02 16:00:00,6.1,55.0
2019-02-02 17:00:00,5.6,54.0
2019-02-02 18:00:00,4.9,53.0
2019-02-02 19:00:00,4.3,56.0
2019-02-02 20:00:00,3.7,61.0
2019-02-02 21:00:00,3.2,61.0
2019-02-02 22:00:00,2.6,61.0
2019-02-02 23:00:00,2.9,60.0
2019-02-03 00:00:00,3.6,56.0
2019-02-03 01:00:00,3.6,56.0
2019-02-03 02:00:00,3.6,56.0
2019-02-03 03:00:00,3.8,46.0
2019-02-03 04:00:00,3.4,50.0
2019-02-03 05:00:00,2.4,56.0
2019-02-03 06:00:00,1.4,63.0
2019-02-03 07:00:00,0.9,68.0
2019-02-03 08:00:00,0.9,67.0
2019-02-03 09:00:00,2.0,65.0
2019-02-03 10:00:00,5.0,50.0
2019-02-03 11:00:00,6.0,43.0
2019-02-03 12:00:00,7.1,38.0
2019-02-03 13:00:00,8.2,35.0
2019-02-03 14:00:00,9.5,33.0
2019-02-03 15:00:00,9.9,32.0
2019-02-03 16:00:00,9.8,32.0
2019-02-03 17:00:00,8.9,35.0
2019-02-03 18:00:00,7.0,40.0
2019-02-03 19:00:00,6.1,44.0
2019-02-03 20:00:00,5.4,47.0
2019-02-03 21:00:00,4.1,53.0
2019-02-03 22:00:00,3.9,53.0
2019-02-03 23:00:00,3.3,58.0
2019-02-04 00:00:00,1.7,67.0
2019-02-04 01:00:00,1.2,69.0
2019-02-04 02:00:00,0.5,74.0
2019-02-04 03:00:00,0.5,72.0
2019-02-04 04:00:00,0.4,73.0
2019-02-04 05:00:00,0.0,74.0
2019-02-04 06:00:00,0.1,74.0
2019-02-04 07:00:00,-0.3,77.0
2019-02-04 08:00:00,-0.5,78.0
2019-02-04 09:00:00,1.4,69.0
2019-02-04 10:00:00,4.1,56.0
2019-02-04 11:00:00,5.4,53.0
2019-02-04 12:00:00,7.2,48.0
2019-02-04 13:00:00,9.2,40.0
2019-02-04 14:00:00,11.0,35.0
2019-02-04 15:00:00,13.3,30.0
2019-02-04 16:00:00,13.9,30.0
2019-02-04 17:00:00,13.3,33.0
2019-02-04 18:00:00,10.5,42.0
2019-02-04 19:00:00,9.2,48.0
2019-02-04 20:00:00,8.3,52.0
2019-02-04 21:00:00,7.5,55.0
2019-02-04 22:00:00,6.9,57.0
2019-02-04 23:00:00,6.5,59.0
2019-02-05 00:00:00,6.2,62.0
2019-02-05 01:00:00,5.8,63.0
2019-02-05 02:00:00,5.4,61.0
2019-02-05 03:00:00,4.7,65.0
2019-02-05 04:00:00,3.5,69.0
2019-02-05 05:00:00,3.7,70.0
2019-02-05 06:00:00,3.8,69.0
2019-02-05 07:00:00,3.0,72.0
2019-02-05 08:00:00,2.8,71.0
2019-02-05 09:00:00,4.6,66.0
2019-02-05 10:00:00,7.6,52.0
2019-02-05 11:00:00,9.9,47.0
2019-02-05 12:00:00,11.7,43.0
2019-02-05 13:00:00,14.0,
2019-02-05 14:00:00,15.7,37.0
2019-02-05 15:00:00,17.2,36.0
2019-02-05 16:00:00,17.1,36.0
2019-02-05 17:00:00,16.7,39.0
2019-02-05 18:00:00,13.9,46.0
2019-02-05 19:00:00,12.3,51.0
2019-02-05 20:00:00,11.3,55.0
2019-02-05 21:00:00,10.4,57.0
2019-02-05 22:00:00,9.9,59.0
2019-02-05 23:00:00,9.8,60.0
2019-02-06 00:00:00,8.7,66.0
2019-02-06 01:00:00,7.6,71.0
2019-02-06 02:00:00,6.9,74.0
2019-02-06 03:00:00,7.3,72.0
2019-02-06 04:00:00,6.8,73.0
2019-02-06 05:00:00,6.5,74.0
2019-02-06 06:00:00,6.2,74.0
2019-02-06 07:00:00,5.8,75.0
2019-02-06 08:00:00,5.5,75.0
2019-02-06 09:00:00,6.5,71.0
2019-02-06 10:00:00,9.4,61.0
2019-02-06 11:00:00,10.2,59.0
2019-02-06 12:00:00,12.8,52.0
2019-02-06 13:00:00,14.4,48.0
2019-02-06 14:00:00,16.1,43.0
2019-02-06 15:00:00,17.3,40.0
2019-02-06 16:00:00,17.5,40.0
2019-02-06 17:00:00,16.6,42.0
2019-02-06 18:00:00,14.0,48.0
2019-02-06 19:00:00,12.6,54.0
2019-02-06 20:00:00,11.7,59.0
2019-02-06 21:00:00,11.0,61.0
2019-02-06 22:00:00,10.2,63.0
2019-02-06 23:00:00,9.0,67.0
2019-02-07 00:00:00,8.0,70.0
2019-02-07 01:00:00,7.6,71.0
2019-02-07 02:00:00,7.0,73.0
2019-02-07 03:00:00,6.6,76.0
2019-02-07 04:00:00,5.7,82.0
2019-02-07 05:00:00,4.9,86.0
2019-02-07 06:00:00,4.4,88.0
2019-02-07 07:00:00,4.1,88.0
2019-02-07 08:00:00,5.1,82.0
2019-02-07 09:00:00,5.8,80.0
2019-02-07 10:00:00,9.0,66.0
2019-02-07 11:00:00,10.1,62.0
2019-02-07 12:00:00,12.5,54.0
2019-02-07 13:00:00,14.7,42.0
2019-02-07 14:00:00,15.8,41.0
2019-02-07 15:00:00,17.5,37.0
2019-02-07 16:00:00,18.1,33.0
2019-02-07 17:00:00,18.5,33.0
2019-02-07 18:00:00,15.0,43.0
2019-02-07 19:00:00,12.6,52.0
2019-02-07 20:00:00,11.5,56.0
2019-02-07 21:00:00,10.7,59.0
2019-02-07 22:00:00,9.6,63.0
2019-02-07 23:00:00,9.6,61.0
2019-02-08 00:00:00,8.5,62.0
2019-02-08 01:00:00,7.9,62.0
2019-02-08 02:00:00,7.2,64.0
2019-02-08 03:00:00,6.6,65.0
2019-02-08 04:00:00,6.0,65.0
2019-02-08 05:00:00,5.2,68.0
2019-02-08 06:00:00,4.9,72.0
2019-02-08 07:00:00,4.7,74.0
2019-02-08 08:00:00,3.7,79.0
2019-02-08 09:00:00,5.1,75.0
2019-02-08 10:00:00,8.4,63.0
2019-02-08 11:00:00,9.5,61.0
2019-02-08 12:00:00,11.2,58.0
2019-02-08 13:00:00,13.0,53.0
2019-02-08 14:00:00,14.5,49.0
2019-02-08 15:00:00,15.7,42.0
2019-02-08 16:00:00,16.4,37.0
2019-02-08 17:00:00,16.1,33.0
2019-02-08 18:00:00,13.3,38.0
2019-02-08 19:00:00,11.6,46.0
2019-02-08 20:00:00,10.7,51.0
2019-02-08 21:00:00,9.8,55.0
2019-02-08 22:00:00,9.0,62.0
2019-02-08 23:00:00,8.7,63.0
2019-02-09 00:00:00,8.1,66.0
2019-02-09 01:00:00,7.9,67.0
2019-02-09 02:00:00,7.0,74.0
2019-02-09 03:00:00,6.2,79.0
2019-02-09 04:00:00,5.3,81.0
2019-02-09 05:00:00,4.4,85.0
2019-02-09 06:00:00,3.8,91.0
2019-02-09 07:00:00,3.7,93.0
2019-02-09 08:00:00,3.8,91.0
2019-02-09 09:00:00,3.6,94.0
2019-02-09 10:00:00,6.0,76.0
2019-02-09 11:00:00,7.3,71.0
2019-02-09 12:00:00,9.4,65.0
2019-02-09 13:00:00,10.6,65.0
2019-02-09 14:00:00,12.5,57.0
2019-02-09 15:00:00,13.5,52.0
2019-02-09 16:00:00,14.1,48.0
2019-02-09 17:00:00,12.5,54.0
2019-02-09 18:00:00,11.2,61.0
2019-02-09 19:00:00,10.1,65.0
2019-02-09 20:00:00,9.6,70.0
2019-02-09 21:00:00,9.1,73.0
2019-02-09 22:00:00,8.5,74.0
2019-02-09 23:00:00,7.9,78.0
2019-02-10 00:00:00,7.3,82.0
2019-02-10 01:00:00,6.8,85.0
2019-02-10 02:00:00,6.3,88.0
2019-02-10 03:00:00,6.0,89.0
2019-02-10 04:00:00,5.7,90.0
2019-02-10 05:00:00,5.5,90.0
2019-02-10 06:00:00,5.4,92.0
2019-02-10 07:00:00,5.4,92.0
2019-02-10 08:00:00,6.0,91.0
2019-02-10 09:00:00,6.8,89.0
2019-02-10 10:00:00,8.2,82.0
2019-02-10 11:00:00,8.6,82.0
2019-02-10 12:00:00,9.1,81.0
2019-02-10 13:00:00,9.8,79.0
2019-02-10 14:00:00,11.2,73.0
2019-02-10 15:00:00,11.3,74.0
2019-02-10 16:00:00,11.0,76.0
2019-02-10 17:00:00,11.3,77.0
2019-02-10 18:00:00,10.5,81.0
2019-02-10 19:00:00,9.9,86.0
2019-02-10 20:00:00,9.6,90.0
2019-02-10 21:00:00,9.8,90.0
2019-02-10 22:00:00,9.7,92.0
2019-02-10 23:00:00,9.5,92.0
2019-02-11 00:00:00,9.8,90.0
2019-02-11 01:00:00,10.2,79.0
2019-02-11 02:00:00,9.9,67.0
2019-02-11 03:00:00,9.0,61.0
2019-02-11 04:00:00,8.4,60.0
2019-02-11 05:00:00,7.8,63.0
2019-02-11 06:00:00,7.4,71.0
2019-02-11 07:00:00,7.2,76.0
2019-02-11 08:00:00,7.0,67.0
2019-02-11 09:00:00,7.0,67.0
2019-02-11 10:00:00,8.2,64.0
2019-02-11 11:00:00,9.7,55.0
2019-02-11 12:00:00,11.0,48.0
2019-02-11 13:00:00,12.7,39.0
2019-02-11 14:00:00,13.8,31.0
2019-02-11 15:00:00,15.0,28.0
2019-02-11 16:00:00,15.4,30.0
2019-02-11 17:00:00,15.7,31.0
2019-02-11 18:00:00,13.1,34.0
2019-02-11 19:00:00,11.3,40.0
2019-02-11 20:00:00,10.5,46.0
2019-02-11 21:00:00,9.3,49.0
2019-02-11 22:00:00,8.1,53.0
2019-02-11 23:00:00,7.1,56.0
2019-02-12 00:00:00,6.4,60.0
2019-02-12 01:00:00,5.8,63.0
2019-02-12 02:00:00,5.4,65.0
2019-02-12 03:00:00,5.0,66.0
2019-02-12 04:00:00,4.7,67.0
2019-02-12 05:00:00,4.4,68.0
2019-02-12 06:00:00,4.1,69.0
2019-02-12 07:00:00,3.6,71.0
2019-02-12 08:00:00,3.3,72.0
2019-02-12 09:00:00,3.9,68.0
2019-02-12 10:00:00,6.0,59.0
2019-02-12 11:00:00,7.5,54.0
2019-02-12 12:00:00,9.8,47.0
2019-02-12 13:00:00,11.9,42.0
2019-02-12 14:00:00,13.2,36.0
2019-02-12 15:00:00,15.6,31.0
2019-02-12 16:00:00,16.1,30.0
2019-02-12 17:00:00,16.5,31.0
2019-02-12 18:00:00,14.4,37.0
2019-02-12 19:00:00,12.0,40.0
2019-02-12 20:00:00,11.6,38.0
2019-02-12 21:00:00,11.2,38.0
2019-02-12 22:00:00,10.4,43.0
2019-02-12 23:00:00,9.6,46.0
2019-02-13 00:00:00,8.7,49.0
2019-02-13 01:00:00,7.9,52.0
2019-02-13 02:00:00,7.3,53.0
2019-02-13 03:00:00,6.8,55.0
2019-02-13 04:00:00,6.3,57.0
2019-02-13 05:00:00,5.6,59.0
2019-02-13 06:00:00,5.3,60.0
2019-02-13 07:00:00,5.2,61.0
2019-02-13 08:00:00,5.1,62.0
2019-02-13 09:00:00,5.7,60.0
2019-02-13 10:00:00,8.1,55.0
2019-02-13 11:00:00,10.0,52.0
2019-02-13 12:00:00,12.2,46.0
2019-02-13 13:00:00,13.9,42.0
2019-02-13 14:00:00,15.8,37.0
2019-02-13 15:00:00,16.8,35.0
2019-02-13 16:00:00,17.9,33.0
2019-02-13 17:00:00,18.3,31.0
2019-02-13 18:00:00,16.7,34.0
2019-02-13 19:00:00,13.4,41.0
2019-02-13 20:00:00,12.9,44.0
2019-02-13 21:00:00,12.5,45.0
2019-02-13 22:00:00,11.8,48.0
2019-02-13 23:00:00,10.9,43.0
2019-02-14 00:00:00,9.7,40.0
2019-02-14 01:00:00,9.1,43.0
2019-02-14 02:00:00,8.4,48.0
2019-02-14 03:00:00,7.3,53.0
2019-02-14 04:00:00,6.7,55.0
2019-02-14 05:00:00,6.2,55.0
2019-02-14 06:00:00,5.4,57.0
2019-02-14 07:00:00,3.9,63.0
2019-02-14 08:00:00,4.0,64.0
2019-02-14 09:00:00,5.4,62.0
2019-02-14 10:00:00,7.9,53.0
2019-02-14 11:00:00,8.9,46.0
2019-02-14 12:00:00,10.6,40.0
2019-02-14 13:00:00,11.9,39.0
2019-02-14 14:00:00,13.4,38.0
2019-02-14 15:00:00,15.1,37.0
2019-02-14 16:00:00,16.1,36.0
2019-02-14 17:00:00,16.8,35.0
2019-02-14 18:00:00,14.8,39.0
2019-02-14 19:00:00,12.2,45.0
2019-02-14 20:00:00,11.8,45.0
2019-02-14 21:00:00,11.3,43.0
2019-02-14 22:00:00,10.4,46.0
2019-02-14 23:00:00,9.5,54.0
2019-02-15 00:00:00,8.2,60.0
2019-02-15 01:00:00,8.3,57.0
2019-02-15 02:00:00,7.3,51.0
2019-02-15 03:00:00,6.4,55.0
2019-02-15 04:00:00,6.0,55.0
2019-02-15 05:00:00,5.7,59.0
2019-02-15 06:00:00,5.6,61.0
2019-02-15 07:00:00,4.9,62.0
2019-02-15 08:00:00,4.7,63.0
2019-02-15 09:00:00,5.5,61.0
2019-02-15 10:00:00,8.3,55.0
2019-02-15 11:00:00,9.4,54.0
2019-02-15 12:00:00,11.4,49.0
2019-02-15 13:00:00,13.7,43.0
2019-02-15 14:00:00,16.0,37.0
2019-02-15 15:00:00,17.9,32.0
2019-02-15 16:00:00,18.4,30.0
2019-02-15 17:00:00,18.7,31.0
2019-02-15 18:00:00,16.5,35.0
2019-02-15 19:00:00,13.0,47.0
2019-02-15 20:00:00,12.1,53.0
2019-02-15 21:00:00,11.9,54.0
2019-02-15 22:00:00,11.8,54.0
2019-02-15 23:00:00,11.5,55.0
2019-02-16 00:00:00,11.0,56.0
2019-02-16 01:00:00,10.0,57.0
2019-02-16 02:00:00,8.8,58.0
2019-02-16 03:00:00,8.0,59.0
2019-02-16 04:00:00,7.5,60.0
2019-02-16 05:00:00,7.4,59.0
2019-02-16 06:00:00,7.0,61.0
2019-02-16 07:00:00,7.0,61.0
2019-02-16 08:00:00,7.0,62.0
2019-02-16 09:00:00,7.6,59.0
2019-02-16 10:00:00,9.5,53.0
2019-02-16 11:00:00,11.8,41.0
2019-02-16 12:00:00,13.8,33.0
2019-02-16 13:00:00,15.7,27.0
2019-02-16 14:00:00,17.9,22.0
2019-02-16 15:00:00,18.6,22.0
2019-02-16 16:00:00,19.3,21.0
2019-02-16 17:00:00,18.6,23.0
2019-02-16 18:00:00,16.3,28.0
2019-02-16 19:00:00,14.1,33.0
2019-02-16 20:00:00,12.9,34.0
2019-02-16 21:00:00,12.2,35.0
2019-02-16 22:00:00,11.5,34.0
2019-02-16 23:00:00,10.5,34.0
2019-02-17 00:00:00,9.8,36.0
2019-02-17 01:00:00,9.1,37.0
2019-02-17 02:00:00,8.6,39.0
2019-02-17 03:00:00,7.8,37.0
2019-02-17 04:00:00,7.4,39.0
2019-02-17 05:00:00,6.8,45.0
2019-02-17 06:00:00,6.2,49.0
2019-02-17 07:00:00,5.9,50.0
2019-02-17 08:00:00,5.0,51.0
2019-02-17 09:00:00,6.1,45.0
2019-02-17 10:00:00,9.3,32.0
2019-02-17 11:00:00,11.1,24.0
2019-02-17 12:00:00,11.9,23.0
2019-02-17 13:00:00,13.8,22.0
2019-02-17 14:00:00,15.4,21.0
2019-02-17 15:00:00,17.4,21.0
2019-02-17 16:00:00,18.1,19.0
2019-02-17 17:00:00,17.7,20.0
2019-02-17 18:00:00,16.5,21.0
2019-02-17 19:00:00,13.7,24.0
2019-02-17 20:00:00,12.8,27.0
2019-02-17 21:00:00,11.5,35.0
2019-02-17 22:00:00,10.2,42.0
2019-02-17 23:00:00,9.4,48.0
2019-02-18 00:00:00,9.1,53.0
2019-02-18 01:00:00,8.4,61.0
2019-02-18 02:00:00,7.6,69.0
2019-02-18 03:00:00,7.0,68.0
2019-02-18 04:00:00,6.4,72.0
2019-02-18 05:00:00,6.1,72.0
2019-02-18 06:00:00,5.6,65.0
2019-02-18 07:00:00,5.2,68.0
2019-02-18 08:00:00,5.1,71.0
2019-02-18 09:00:00,5.7,71.0
2019-02-18 10:00:00,7.0,66.0
2019-02-18 11:00:00,8.3,61.0
2019-02-18 12:00:00,10.8,51.0
2019-02-18 13:00:00,12.2,46.0
2019-02-18 14:00:00,13.5,43.0
2019-02-18 15:00:00,15.6,39.0
2019-02-18 16:00:00,16.0,35.0
2019-02-18 17:00:00,16.0,36.0
2019-02-18 18:00:00,14.7,39.0
2019-02-18 19:00:00,13.0,44.0
2019-02-18 20:00:00,12.5,45.0
2019-02-18 21:00:00,12.0,46.0
2019-02-18 22:00:00,11.1,50.0
2019-02-18 23:00:00,10.2,52.0
2019-02-19 00:00:00,9.2,60.0
2019-02-19 01:00:00,8.6,65.0
2019-02-19 02:00:00,8.2,69.0
2019-02-19 03:00:00,7.8,72.0
2019-02-19 04:00:00,7.5,74.0
2019-02-19 05:00:00,7.0,73.0
2019-02-19 06:00:00,6.6,71.0
2019-02-19 07:00:00,6.6,68.0
2019-02-19 08:00:00,6.7,69.0
2019-02-19 09:00:00,8.2,64.0
2019-02-19 10:00:00,10.1,58.0
2019-02-19 11:00:00,11.0,53.0
2019-02-19 12:00:00,12.1,50.0
2019-02-19 13:00:00,13.8,45.0
2019-02-19 14:00:00,15.2,41.0
2019-02-19 15:00:00,16.0,38.0
2019-02-19 16:00:00,17.0,35.0
2019-02-19 17:00:00,16.8,36.0
2019-02-19 18:00:00,14.5,40.0
2019-02-19 19:00:00,12.6,46.0
2019-02-19 20:00:00,11.9,51.0
2019-02-19 21:00:00,11.2,57.0
2019-02-19 22:00:00,10.3,62.0
2019-02-19 23:00:00,9.8,67.0
2019-02-20 00:00:00,9.1,73.0
2019-02-20 01:00:00,8.4,72.0
2019-02-20 02:00:00,7.3,71.0
2019-02-20 03:00:00,6.7,73.0
2019-02-20 04:00:00,6.1,74.0
2019-02-20 05:00:00,5.8,73.0
2019-02-20 06:00:00,5.2,76.0
2019-02-20 07:00:00,5.3,75.0
2019-02-20 08:00:00,5.6,72.0
2019-02-20 09:00:00,7.1,66.0
2019-02-20 10:00:00,9.6,58.0
2019-02-20 11:00:00,10.3,56.0
2019-02-20 12:00:00,12.1,52.0
2019-02-20 13:00:00,14.1,46.0
2019-02-20 14:00:00,15.6,43.0
2019-02-20 15:00:00,16.2,41.0
2019-02-20 16:00:00,16.5,39.0
2019-02-20 17:00:00,16.0,40.0
2019-02-20 18:00:00,14.3,45.0
2019-02-20 19:00:00,12.6,50.0
2019-02-20 20:00:00,11.9,52.0
2019-02-20 21:00:00,11.3,55.0
2019-02-20 22:00:00,10.9,57.0
2019-02-20 23:00:00,10.5,59.0
2019-02-21 00:00:00,10.4,59.0
2019-02-21 01:00:00,9.1,63.0
2019-02-21 02:00:00,8.5,64.0
2019-02-21 03:00:00,8.0,65.0
2019-02-21 04:00:00,6.9,69.0
2019-02-21 05:00:00,6.8,69.0
2019-02-21 06:00:00,6.7,70.0
2019-02-21 07:00:00,6.4,71.0
2019-02-21 08:00:00,6.2,71.0
2019-02-21 09:00:00,7.3,66.0
2019-02-21 10:00:00,9.4,59.0
2019-02-21 11:00:00,11.3,52.0
2019-02-21 12:00:00,13.7,45.0
2019-02-21 13:00:00,15.8,40.0
2019-02-21 14:00:00,17.7,34.0
2019-02-21 15:00:00,18.7,30.0
2019-02-21 16:00:00,19.2,27.0
2019-02-21 17:00:00,19.4,27.0
2019-02-21 18:00:00,17.5,28.0
2019-02-21 19:00:00,14.7,32.0
2019-02-21 20:00:00,13.8,35.0
2019-02-21 21:00:00,13.6,37.0
2019-02-21 22:00:00,12.8,40.0
2019-02-21 23:00:00,11.5,43.0
2019-02-22 00:00:00,10.7,45.0
2019-02-22 01:00:00,10.3,46.0
2019-02-22 02:00:00,9.3,48.0
2019-02-22 03:00:00,8.1,51.0
2019-02-22 04:00:00,7.3,53.0
2019-02-22 05:00:00,6.8,55.0
2019-02-22 06:00:00,6.9,53.0
2019-02-22 07:00:00,7.3,51.0
2019-02-22 08:00:00,7.1,52.0
2019-02-22 09:00:00,7.8,50.0
2019-02-22 10:00:00,9.9,44.0
2019-02-22 11:00:00,12.4,39.0
2019-02-22 12:00:00,15.5,32.0
2019-02-22 13:00:00,17.1,28.0
2019-02-22 14:00:00,19.0,22.0
2019-02-22 15:00:00,20.0,18.0
2019-02-22 16:00:00,20.5,17.0
2019-02-22 17:00:00,19.7,18.0
2019-02-22 18:00:00,18.0,20.0
2019-02-22 19:00:00,15.1,23.0
2019-02-22 20:00:00,13.8,25.0
2019-02-22 21:00:00,12.9,28.0
2019-02-22 22:00:00,11.7,33.0
2019-02-22 23:00:00,11.0,35.0
2019-02-23 00:00:00,11.2,35.0
2019-02-23 01:00:00,9.8,39.0
2019-02-23 02:00:00,8.4,44.0
2019-02-23 03:00:00,7.8,45.0
2019-02-23 04:00:00,7.3,47.0
2019-02-23 05:00:00,5.9,51.0
2019-02-23 06:00:00,5.9,50.0
2019-02-23 07:00:00,5.3,53.0
2019-02-23 08:00:00,4.7,55.0
2019-02-23 09:00:00,7.7,42.0
2019-02-23 10:00:00,10.7,38.0
2019-02-23 11:00:00,13.5,31.0
2019-02-23 12:00:00,15.8,28.0
2019-02-23 13:00:00,17.9,25.0
2019-02-23 14:00:00,19.2,23.0
2019-02-23 15:00:00,20.4,21.0
2019-02-23 16:00:00,20.4,20.0
2019-02-23 17:00:00,19.7,21.0
2019-02-23 18:00:00,17.5,25.0
2019-02-23 19:00:00,15.7,31.0
2019-02-23 20:00:00,14.9,35.0
2019-02-23 21:00:00,14.7,35.0
2019-02-23 22:00:00,14.0,35.0
2019-02-23 23:00:00,13.0,36.0
2019-02-24 00:00:00,12.6,36.0
2019-02-24 01:00:00,11.8,38.0
2019-02-24 02:00:00,11.5,39.0
2019-02-24 03:00:00,10.4,42.0
2019-02-24 04:00:00,10.1,43.0
2019-02-24 05:00:00,9.6,44.0
2019-02-24 06:00:00,9.2,45.0
2019-02-24 07:00:00,9.2,45.0
2019-02-24 08:00:00,9.4,45.0
2019-02-24 09:00:00,10.9,42.0
2019-02-24 10:00:00,12.2,38.0
2019-02-24 11:00:00,13.9,33.0
2019-02-24 12:00:00,17.0,27.0
2019-02-24 13:00:00,17.9,25.0
2019-02-24 14:00:00,19.6,22.0
2019-02-24 15:00:00,20.9,22.0
2019-02-24 16:00:00,21.3,23.0
2019-02-24 17:00:00,21.2,23.0
2019-02-24 18:00:00,19.4,27.0
2019-02-24 19:00:00,16.5,32.0
2019-02-24 20:00:00,15.2,34.0
2019-02-24 21:00:00,14.6,35.0
2019-02-24 22:00:00,13.7,38.0
2019-02-24 23:00:00,12.8,42.0
2019-02-25 00:00:00,12.1,46.0
2019-02-25 01:00:00,11.3,48.0
2019-02-25 02:00:00,11.3,47.0
2019-02-25 03:00:00,10.5,51.0
2019-02-25 04:00:00,9.0,55.0
2019-02-25 05:00:00,8.7,55.0
2019-02-25 06:00:00,8.1,57.0
2019-02-25 07:00:00,8.0,58.0
2019-02-25 08:00:00,7.8,58.0
